MAC Address,Timestamp,S1 Signal Strength,Distance to S1,S2 Signal Strength,Distance to S2,Year,Month,Day,Day of the Week,Hour,Minute,X,Y,Device,Area
da:a1:19:ba:e8:05,28074012,-85.0,13.405011079222705,-95.0,39.81071705534973,2023,05,18,Thursday,21,12,-1.0,-1.0,Phone,Zona Estudo
da:a1:19:c9:47:98,28075223,-80.0,7.079457843841379,-76.75,6.912657205158895,2023,05,19,Friday,17,23,-1.0,-1.0,Phone,Zona Estudo
da:a1:19:d1:73:7a,28075042,-91.0,25.118864315095795,-94.5,37.64602798935364,2023,05,19,Friday,14,22,-1.0,-1.0,Phone,Zona Estudo
da:a1:19:d1:73:7a,28075046,-92.0,28.183829312644534,-96.0,44.6683592150963,2023,05,19,Friday,14,26,-1.0,-1.0,Phone,Zona Estudo
da:a1:19:e5:a9:9b,28075266,-82.0,9.449413781371804,-72.0,2.9407972628519863,2023,05,19,Friday,18,06,9.040195766898853,2.750687424576526,Phone,Zona Estudo
da:a1:19:f0:94:f9,28075490,-87.0,15.848931924611133,-79.33333333333333,6.819601048896154,2023,05,19,Friday,21,50,-1.0,-1.0,Phone,Zona Estudo
da:a5:44:72:04:66,28075230,-82.0,8.912509381337454,-91.0,25.285520349163967,2023,05,19,Friday,17,30,-1.0,-1.0,Phone,Zona Estudo
da:a7:ba:f8:75:18,28076402,-64.5,1.2062687723113772,-93.0,31.622776601683796,2023,05,20,Saturday,13,02,-1.0,-1.0,Phone,Zona Estudo
da:a9:fa:e7:72:e1,28075411,-90.0,22.3872113856834,-80.5,7.611041413069694,2023,05,19,Friday,20,31,-1.0,-1.0,Phone,Zona Estudo
da:ad:72:cb:2a:89,28076271,-65.5,1.3357314782084608,-93.5,33.552057762520676,2023,05,20,Saturday,10,51,-1.0,-1.0,Phone,Zona Estudo
da:af:61:d3:39:b4,28075073,-85.0,12.589254117941676,-83.0,10.0,2023,05,19,Friday,14,53,7.655582452881961,9.994067067677566,Phone,Zona Estudo
da:b1:23:25:8f:94,28075036,-92.0,28.370820458389794,-93.0,31.622776601683796,2023,05,19,Friday,14,16,-8.193534157363269,27.16191177907605,Phone,Zona Estudo
da:b1:23:25:8f:94,28075041,-96.0,44.6683592150963,-93.0,31.622776601683796,2023,05,19,Friday,14,21,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075053,-84.0,11.220184543019636,-97.33333333333333,52.15719308149645,2023,05,19,Friday,14,33,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075061,-85.0,12.763100336883468,-93.5,33.7746654732589,2023,05,19,Friday,14,41,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075064,-86.0,14.12537544622754,-93.0,31.622776601683796,2023,05,19,Friday,14,44,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075068,-88.0,17.78279410038923,-91.66666666666667,27.662471541378917,2023,05,19,Friday,14,48,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075069,-89.0,19.9526231496888,-94.0,35.71674682851676,2023,05,19,Friday,14,49,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075210,-92.0,28.183829312644534,-94.33333333333333,37.081403570794414,2023,05,19,Friday,17,10,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075265,-90.0,22.3872113856834,-93.0,31.622776601683796,2023,05,19,Friday,18,05,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075279,-92.0,28.183829312644534,-84.5,11.904719330480656,2023,05,19,Friday,18,19,-1.0,-1.0,Phone,Zona Estudo
da:b1:23:25:8f:94,28075282,-85.0,12.589254117941676,-92.0,28.183829312644534,2023,05,19,Friday,18,22,-1.0,-1.0,Phone,Zona Estudo
da:b1:24:80:95:11,28075189,-86.0,14.12537544622754,-95.0,39.81071705534973,2023,05,19,Friday,16,49,-1.0,-1.0,Phone,Zona Estudo
da:bd:e8:78:e8:6e,28074153,-93.0,31.622776601683796,-80.5,7.511370095542097,2023,05,18,Thursday,23,33,-1.0,-1.0,Phone,Zona Estudo
da:c2:ad:bf:29:d8,28075043,-89.0,19.9526231496888,-93.0,31.622776601683796,2023,05,19,Friday,14,23,-1.0,-1.0,Phone,Zona Estudo
da:c4:90:9e:81:db,28075066,-87.0,15.848931924611133,-74.44444444444444,4.0379808137298125,2023,05,19,Friday,14,46,-1.0,-1.0,Phone,Zona Estudo
da:c4:90:9e:81:db,28075246,-87.0,15.848931924611133,-75.2,4.465718518736112,2023,05,19,Friday,17,46,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075067,-85.0,12.589254117941676,-79.0,6.731781227436294,2023,05,19,Friday,14,47,11.073277547002986,5.989310779476298,Phone,Historia Biografias e Literatura
da:c4:c5:9e:88:fc,28075081,-88.0,17.78279410038923,-76.2,4.655254301225389,2023,05,19,Friday,15,01,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075118,-96.0,44.6683592150963,-77.2,5.328144284607555,2023,05,19,Friday,15,38,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075150,-88.0,17.78279410038923,-77.95238095238095,5.881356869532373,2023,05,19,Friday,16,10,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075151,-90.75,24.910824833066155,-77.53846153846153,5.424739798291304,2023,05,19,Friday,16,11,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075152,-92.0,28.183829312644534,-76.5,4.771400995645141,2023,05,19,Friday,16,12,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075165,-88.0,18.25629341595547,-74.75,4.001101315994569,2023,05,19,Friday,16,25,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075167,-86.0,14.219093021276404,-75.2,4.187009365468834,2023,05,19,Friday,16,27,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075208,-89.5,21.59314894315697,-73.9090909090909,3.608364098348204,2023,05,19,Friday,17,08,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075210,-87.0,15.848931924611133,-73.33333333333333,3.344222346834391,2023,05,19,Friday,17,10,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075233,-85.5,13.357314782084607,-75.5,4.362335694967317,2023,05,19,Friday,17,33,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075245,-87.0,15.848931924611133,-76.8,5.023634466046442,2023,05,19,Friday,17,45,-1.0,-1.0,Phone,Zona Estudo
da:c4:c5:9e:88:fc,28075246,-87.5,17.03899929795817,-73.72727272727273,3.572427472815045,2023,05,19,Friday,17,46,-1.0,-1.0,Phone,Zona Estudo
da:cd:a6:10:df:ea,28075135,-71.5,2.710989775184222,-71.5,2.6828170403776883,2023,05,19,Friday,15,55,-1.0,-1.0,Phone,Zona Estudo
da:d2:4d:62:a2:ec,28075148,-90.5,24.06822623116667,-91.0,25.118864315095795,2023,05,19,Friday,16,08,0.7701355896517588,24.055901668575448,Phone,Zona Estudo
da:d8:5e:89:e1:60,28074100,-70.5,2.37530378503896,-94.0,35.48133892335755,2023,05,18,Thursday,22,40,-1.0,-1.0,Phone,Zona Estudo
da:d9:76:28:61:e0,28075243,-85.0,12.672779994623589,-95.0,40.87074998220551,2023,05,19,Friday,17,43,-1.0,-1.0,Phone,Zona Estudo
da:d9:7b:13:1d:7b,28075132,-83.0,10.60241664503446,-92.0,28.934275154520474,2023,05,19,Friday,15,52,-1.0,-1.0,Phone,Zona Estudo
da:db:13:29:7c:27,28074160,-81.8,8.78704991448433,-75.5,4.4631163221037715,2023,05,18,Thursday,23,40,7.580802430938124,4.443386175285883,Phone,Zona Estudo
da:dc:5b:f6:78:72,28075054,-69.0,2.008500274303631,-96.0,44.6683592150963,2023,05,19,Friday,14,34,-1.0,-1.0,Phone,Zona Estudo
da:e5:0d:d2:e5:46,28076304,-90.5,23.753037850389596,-84.0,11.220184543019636,2023,05,20,Saturday,11,24,-1.0,-1.0,Phone,Zona Estudo
da:e6:aa:b3:9d:95,28075059,-78.0,5.962177026388893,-86.0,14.9763115748444,2023,05,19,Friday,14,39,-1.0,-1.0,Phone,Zona Estudo
da:ed:24:55:75:54,28074177,-96.0,44.6683592150963,-90.5,24.866680827575504,2023,05,18,Thursday,23,57,-1.0,-1.0,Phone,Zona Estudo
da:ef:f4:de:4a:ec,28074101,-83.0,10.0,-90.5,23.753037850389596,2023,05,18,Thursday,22,41,-1.0,-1.0,Phone,Zona Estudo
da:f2:08:a4:2d:b7,28076308,-79.5,6.7833477995731535,-82.5,9.456254690668727,2023,05,20,Saturday,11,28,-1.0,-1.0,Phone,Zona Estudo
dc:21:5c:58:f2:e6,28075198,-91.0,25.118864315095795,-86.5,15.186024109165452,2023,05,19,Friday,16,58,-1.0,-1.0,Phone,Zona Estudo
dc:21:5c:58:f2:e6,28075247,-80.0,7.079457843841379,-89.5,21.169917267686102,2023,05,19,Friday,17,47,-1.0,-1.0,Phone,Zona Estudo
dc:21:5c:58:f2:e6,28075274,-90.0,22.3872113856834,-87.5,16.81586301250018,2023,05,19,Friday,18,14,17.650874048256288,13.770761742179156,Phone,Zona Estudo
dc:21:5c:58:f2:e6,28075295,-91.0,25.285520349163967,-93.0,31.622776601683796,2023,05,19,Friday,18,35,-18.540153792000993,17.193610345036213,Phone,Zona Estudo
dc:f5:05:35:0f:71,28075440,-90.4,24.019329708433983,-93.66666666666667,34.491961763783934,2023,05,19,Friday,21,00,-1.0,-1.0,Phone,Zona Estudo
dc:f5:05:35:0f:71,28075442,-91.66666666666667,27.872597128563626,-98.0,56.23413251903491,2023,05,19,Friday,21,02,-1.0,-1.0,Phone,Zona Estudo
dc:f5:05:35:0f:71,28075445,-89.0,20.228150838624753,-96.5,47.39354128891176,2023,05,19,Friday,21,05,-1.0,-1.0,Phone,Zona Estudo
dc:f5:05:35:0f:71,28075447,-92.0,28.370820458389794,-97.0,50.11872336272722,2023,05,19,Friday,21,07,-1.0,-1.0,Phone,Zona Estudo
de:00:9d:57:d4:08,28075120,-80.0,7.079457843841379,-89.0,19.9526231496888,2023,05,19,Friday,15,40,-1.0,-1.0,Phone,Zona Estudo
de:01:6b:6e:14:e2,28075184,-81.33333333333333,8.301492202172096,-91.0,25.285520349163967,2023,05,19,Friday,16,44,-1.0,-1.0,Phone,Zona Estudo
de:02:3c:10:3e:ed,28075077,-73.5,3.3552057762520673,-92.0,28.183829312644534,2023,05,19,Friday,14,57,-1.0,-1.0,Phone,Zona Estudo
de:05:c7:f6:3d:92,28075132,-87.0,15.848931924611133,-94.0,35.48133892335755,2023,05,19,Friday,15,52,-1.0,-1.0,Phone,Zona Estudo
de:06:6a:a6:0b:c1,28075241,-81.0,7.995983612589416,-93.0,31.622776601683796,2023,05,19,Friday,17,41,-1.0,-1.0,Phone,Zona Estudo
de:0d:27:a9:37:1a,28075168,-77.0,5.011872336272722,-73.0,3.1622776601683795,2023,05,19,Friday,16,28,-1.0,-1.0,Phone,Zona Estudo
de:0d:59:fe:43:94,28075153,-76.0,4.4964720209038465,-63.0,1.0066346962178543,2023,05,19,Friday,16,13,-1.0,-1.0,Phone,Zona Estudo
de:10:89:cc:ce:48,28075140,-89.0,19.9526231496888,-97.0,50.11872336272722,2023,05,19,Friday,16,00,-1.0,-1.0,Phone,Zona Estudo
de:11:3c:13:95:c4,28075192,-85.0,12.589254117941676,-74.0,3.548133892335755,2023,05,19,Friday,16,52,-1.0,-1.0,Phone,Zona Estudo
de:11:54:4b:8c:de,28075258,-79.0,6.309573444801933,-78.0,5.623413251903491,2023,05,19,Friday,17,58,-1.0,-1.0,Phone,Zona Estudo
de:14:f3:43:1a:18,28075255,-79.0,6.309573444801933,-86.0,14.219093021276404,2023,05,19,Friday,17,55,-6.1482430807726,1.4176826425831612,Phone,Zona Estudo
de:16:9c:9f:e2:2b,28075256,-85.0,12.589254117941676,-89.0,19.9526231496888,2023,05,19,Friday,17,56,-10.976115706711616,6.16556593014705,Phone,Zona Estudo
de:19:c7:2a:70:88,28074132,-68.0,1.7900777537149966,-94.5,37.64602798935364,2023,05,18,Thursday,23,12,-1.0,-1.0,Phone,Zona Estudo
de:24:ad:da:dc:64,28076304,-84.0,11.220184543019636,-95.0,40.07484906922693,2023,05,20,Saturday,11,24,-1.0,-1.0,Phone,Zona Estudo
de:2e:69:fe:e2:00,28075062,-75.75,4.360212917213074,-70.66666666666667,2.4473990937165766,2023,05,19,Friday,14,42,-1.0,-1.0,Phone,Zona Estudo
de:2e:9c:cc:42:d1,28074013,-83.0,10.0,-93.5,33.552057762520676,2023,05,18,Thursday,21,13,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075044,-88.0,17.78279410038923,-93.0,31.622776601683796,2023,05,19,Friday,14,24,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075046,-85.0,12.589254117941676,-90.0,22.3872113856834,2023,05,19,Friday,14,26,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075048,-88.0,17.78279410038923,-90.0,22.3872113856834,2023,05,19,Friday,14,28,-7.5599667256521625,16.095796629054124,Phone,Zona Estudo
de:2f:21:1c:34:45,28075262,-82.0,8.912509381337454,-94.0,35.48133892335755,2023,05,19,Friday,18,02,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075264,-80.0,7.079457843841379,-96.0,44.6683592150963,2023,05,19,Friday,18,04,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075278,-82.0,8.912509381337454,-86.0,14.12537544622754,2023,05,19,Friday,18,18,-3.5058380015287356,8.19401753595055,Phone,Estatistica Socialogia Politica e Direito
de:2f:21:1c:34:45,28075411,-84.0,11.220184543019636,-93.0,31.622776601683796,2023,05,19,Friday,20,31,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075413,-90.0,22.3872113856834,-90.0,22.3872113856834,2023,05,19,Friday,20,33,4.000000000000017,22.026966055888686,Phone,Literatura Linguas e Arte
de:2f:21:1c:34:45,28075415,-85.0,12.589254117941676,-90.0,22.3872113856834,2023,05,19,Friday,20,35,-1.0,-1.0,Phone,Zona Estudo
de:2f:21:1c:34:45,28075418,-86.0,14.501489321704433,-87.0,15.848931924611133,2023,05,19,Friday,20,38,1.4440343372843696,14.429412925696298,Phone,Zona Estudo
de:2f:21:1c:34:45,28075420,-89.0,19.9526231496888,-90.0,22.3872113856834,2023,05,19,Friday,20,40,-2.442503942110934,19.802559052967624,Phone,Zona Estudo
de:2f:21:1c:34:45,28076330,-82.5,9.581733445131226,-84.5,11.904719330480656,2023,05,20,Saturday,11,50,0.8804545922516495,9.541195707275335,Phone,Zona Estudo
de:2f:21:1c:34:45,28076366,-86.0,14.12537544622754,-96.0,44.6683592150963,2023,05,20,Saturday,12,26,-1.0,-1.0,Phone,Zona Estudo
de:37:24:d9:1a:ae,28075198,-84.0,11.518942413782497,-77.5,5.317642794088107,2023,05,19,Friday,16,58,10.525544340407512,4.679631467343635,Phone,Zona Estudo
de:40:0f:7c:c3:0c,28076299,-95.0,39.81071705534973,-83.0,10.0,2023,05,20,Saturday,11,19,-1.0,-1.0,Phone,Zona Estudo
de:42:4b:74:aa:3d,28074139,-80.0,7.079457843841379,-91.0,25.118864315095795,2023,05,18,Thursday,23,19,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075147,-90.5,25.66513542398434,-94.0,35.48133892335755,2023,05,19,Friday,16,07,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075148,-88.33333333333333,18.50607045015575,-97.0,50.11872336272722,2023,05,19,Friday,16,08,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075158,-85.5,13.534558233815385,-93.0,31.622776601683796,2023,05,19,Friday,16,18,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075159,-88.0,17.78279410038923,-93.0,31.622776601683796,2023,05,19,Friday,16,19,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075174,-83.0,10.0,-94.0,35.48133892335755,2023,05,19,Friday,16,34,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075189,-82.0,9.650256646574784,-92.75,31.4657741692588,2023,05,19,Friday,16,49,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075190,-76.75,5.013368397796011,-92.0,28.183829312644534,2023,05,19,Friday,16,50,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075192,-80.25,7.424651183361311,-92.0,28.183829312644534,2023,05,19,Friday,16,52,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075194,-82.5,9.489428171758,-94.0,35.48133892335755,2023,05,19,Friday,16,54,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075196,-92.0,28.183829312644534,-91.0,25.118864315095795,2023,05,19,Friday,16,56,14.210680640255587,24.33895623203564,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075197,-86.0,14.12537544622754,-92.0,28.183829312644534,2023,05,19,Friday,16,57,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075201,-80.66666666666667,7.690475023006737,-87.75,17.64764635695682,2023,05,19,Friday,17,01,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075202,-89.66666666666667,21.6747035381578,-82.28571428571429,13.447873676474385,2023,05,19,Friday,17,02,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075203,-77.25,5.164757565180414,-77.0,5.011872336272722,2023,05,19,Friday,17,03,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075204,-76.83333333333333,5.084684158988618,-85.75,14.05524503573551,2023,05,19,Friday,17,04,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075206,-77.5,5.317642794088107,-78.5,6.175197770980436,2023,05,19,Friday,17,06,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075209,-76.0,4.5239595216270665,-76.25,4.634539200114432,2023,05,19,Friday,17,09,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075211,-86.0,14.12537544622754,-79.5,7.737763358574244,2023,05,19,Friday,17,11,12.728328106474606,6.125022049822877,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075215,-81.85714285714286,8.919176370619693,-76.58333333333333,4.878298908516048,2023,05,19,Friday,17,15,7.484619180586988,4.850998129437904,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075217,-79.0,6.309573444801933,-77.25,5.181383690397334,2023,05,19,Friday,17,17,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075219,-78.4,6.529063561307153,-76.11111111111111,4.574387100890478,2023,05,19,Friday,17,19,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075225,-79.33333333333333,6.625423014649414,-80.0,7.110771211962042,2023,05,19,Friday,17,25,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075235,-80.0,7.126427896022374,-75.25,4.155514405871426,2023,05,19,Friday,17,35,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075237,-84.5,11.904719330480656,-78.33333333333333,5.951955736717648,2023,05,19,Friday,17,37,10.643535327854604,5.332682070237338,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075240,-85.0,12.589254117941676,-77.5,5.392509609474113,2023,05,19,Friday,17,40,12.08813495986505,3.5165768068108276,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075245,-76.0,4.466835921509632,-76.5,4.802242478719231,2023,05,19,Friday,17,45,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075247,-82.8,11.262245863271032,-80.33333333333333,9.541266626472208,2023,05,19,Friday,17,47,6.237650815458322,9.377094122870773,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075267,-88.66666666666667,20.241902193425002,-79.54545454545455,8.847635829453056,2023,05,19,Friday,18,07,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075268,-81.66666666666667,8.663989075059611,-91.0,25.118864315095795,2023,05,19,Friday,18,08,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075269,-83.5,10.610092271509817,-82.0,9.106084537554473,2023,05,19,Friday,18,09,5.853330150303981,8.849439765402932,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075271,-81.66666666666667,8.663989075059611,-83.0,10.927452120284299,2023,05,19,Friday,18,11,1.2284685532279123,8.576454495097751,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075273,-82.5,9.456254690668727,-84.0,11.587147101982863,2023,05,19,Friday,18,13,1.1974234257377687,9.38013485586901,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075274,-82.0,9.149821193430508,-82.33333333333333,9.358658757199969,2023,05,19,Friday,18,14,3.758420883627154,8.342271892791878,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075275,-77.66666666666667,5.519388700541245,-77.33333333333333,6.679288847413069,2023,05,19,Friday,18,15,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075276,-78.33333333333333,5.8521333162029725,-76.375,4.702668751959818,2023,05,19,Friday,18,16,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075278,-77.0,5.045124586706562,-77.0,5.011872336272722,2023,05,19,Friday,18,18,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075280,-84.75,12.484987385457984,-80.375,8.060171299059638,2023,05,19,Friday,18,20,9.681784290303765,7.88276366327649,Phone,Historia Biografias e Literatura
de:44:0a:b1:7d:05,28075281,-79.66666666666667,6.854143078948894,-77.75,5.608465735324473,2023,05,19,Friday,18,21,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075282,-77.33333333333333,5.215719308149645,-77.5,5.317642794088107,2023,05,19,Friday,18,22,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075284,-78.33333333333333,5.904914477339197,-81.0,8.084285264014916,2023,05,19,Friday,18,24,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075285,-79.0,6.309573444801933,-82.33333333333333,9.314427449080938,2023,05,19,Friday,18,25,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075286,-79.75,6.910471770172015,-80.5,7.511370095542097,2023,05,19,Friday,18,26,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075288,-77.0,5.059942636403669,-82.66666666666667,10.290557371898442,2023,05,19,Friday,18,28,-1.018284471289856,4.956421715232235,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075290,-77.5,5.341163423777331,-81.0,8.08347993237458,2023,05,19,Friday,18,30,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075292,-74.75,3.9110208488808498,-78.44444444444444,6.471576185585169,2023,05,19,Friday,18,32,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075296,-87.66666666666667,17.138173375129863,-90.0,23.04230342489725,2023,05,19,Friday,18,36,-10.826922530563833,13.285132108984817,Phone,Cabines de Estudo
de:44:0a:b1:7d:05,28075300,-74.33333333333333,3.725749158004589,-76.75,4.9236835327128965,2023,05,19,Friday,18,40,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075310,-76.66666666666667,4.830193531351692,-79.88888888888889,7.462234253194364,2023,05,19,Friday,18,50,-1.0,-1.0,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075311,-82.0,8.912509381337454,-82.72727272727273,9.896061472399202,2023,05,19,Friday,18,51,2.8437994254327728,8.446634140315085,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075312,-76.83333333333333,5.032758194562102,-84.42857142857143,12.221108914985154,2023,05,19,Friday,18,52,-3.751678004187353,3.3546336905582974,Phone,Zona Estudo
de:44:0a:b1:7d:05,28075314,-90.0,22.3872113856834,-88.33333333333333,19.009011287237524,2023,05,19,Friday,18,54,12.740295219309314,18.408479332962752,Phone,Zona Estudo
de:47:50:3b:0c:74,28075198,-86.0,14.12537544622754,-93.0,31.622776601683796,2023,05,19,Friday,16,58,-1.0,-1.0,Phone,Zona Estudo
de:4a:20:24:a8:02,28076322,-73.0,3.1622776601683795,-92.0,28.183829312644534,2023,05,20,Saturday,11,42,-1.0,-1.0,Phone,Zona Estudo
de:4b:2c:de:96:a5,28075293,-84.0,11.220184543019636,-82.5,9.564721365627461,2023,05,19,Friday,18,33,6.150540398582892,9.38420982207967,Phone,Zona Estudo
de:4b:e1:a6:00:d3,28076459,-91.0,25.118864315095795,-90.0,22.3872113856834,2023,05,20,Saturday,13,59,12.110631928307507,22.00658853110249,Phone,Zona Estudo
de:55:00:3a:d3:74,28075281,-69.0,1.9952623149688795,-95.0,39.81071705534973,2023,05,19,Friday,18,21,-1.0,-1.0,Phone,Zona Estudo
de:5b:67:0b:57:6f,28076175,-83.0,10.066346962178546,-93.0,31.622776601683796,2023,05,20,Saturday,09,15,-1.0,-1.0,Phone,Zona Estudo
de:5e:44:a9:27:1f,28075057,-90.0,22.3872113856834,-85.0,12.589254117941676,2023,05,19,Friday,14,37,-1.0,-1.0,Phone,Zona Estudo
de:60:2b:8e:e4:8e,28076332,-73.0,3.1622776601683795,-93.0,31.622776601683796,2023,05,20,Saturday,11,52,-1.0,-1.0,Phone,Zona Estudo
de:6a:0f:6c:be:d5,28073987,-90.0,22.3872113856834,-93.5,33.552057762520676,2023,05,18,Thursday,20,47,-1.0,-1.0,Phone,Zona Estudo
de:6b:96:4e:d9:41,28075041,-89.0,19.9526231496888,-98.0,56.23413251903491,2023,05,19,Friday,14,21,-1.0,-1.0,Phone,Zona Estudo
de:6d:d3:af:5a:ae,28074174,-89.5,21.169917267686102,-90.5,23.753037850389596,2023,05,18,Thursday,23,54,-3.252588125085504,20.91855797155308,Phone,Zona Estudo
de:6f:06:8a:e0:c5,28075105,-86.0,14.12537544622754,-78.0,5.660722890537327,2023,05,19,Friday,15,25,-1.0,-1.0,Phone,Zona Estudo
de:70:47:c1:07:c7,28075618,-87.0,15.848931924611133,-82.0,8.912509381337454,2023,05,19,Friday,23,58,14.734738729908115,5.837475285798114,Phone,Zona Estudo
de:72:35:b4:53:ea,28074009,-76.8,4.91616595349364,-94.0,35.48133892335755,2023,05,18,Thursday,21,09,-1.0,-1.0,Phone,Zona Estudo
de:72:35:b4:53:ea,28074019,-79.0,6.35798698271187,-87.0,16.013076491688754,2023,05,18,Thursday,21,19,-1.0,-1.0,Phone,Zona Estudo
de:72:35:b4:53:ea,28076294,-88.33333333333333,19.22024719424209,-87.0,15.848931924611133,2023,05,20,Saturday,11,14,11.3893286910508,15.482283235200745,Phone,Zona Estudo
de:72:35:b4:53:ea,28076298,-87.33333333333333,16.493552649870498,-87.66666666666667,17.138173375129863,2023,05,20,Saturday,11,18,2.6450182736274233,16.28008468486043,Phone,Zona Estudo
de:72:35:b4:53:ea,28076300,-84.0,11.896107135926975,-90.5,24.06822623116667,2023,05,20,Saturday,11,20,-1.0,-1.0,Phone,Zona Estudo
de:79:a1:45:12:a8,28075384,-86.0,14.12537544622754,-90.5,24.06822623116667,2023,05,19,Friday,20,04,-1.0,-1.0,Phone,Zona Estudo
de:7e:67:d4:e7:58,28076364,-80.0,7.843510232264634,-94.0,35.48133892335755,2023,05,20,Saturday,12,24,-1.0,-1.0,Phone,Zona Estudo
